pathway,size,snpPval,dnamPval,rnaseqPval,snpFDR,dnamFDR,rnaseqFDR,drivers,MiniMax,MiniMaxP,MiniMaxFDR
WP_EBOLA_VIRUS_PATHWAY_ON_HOST,126,6.75948172729198e-41,0.0304066396692327,0.1048951048951049,6.16203076171843e-39,0.657572596816307,0.19693030627424263,DNAm and SNP,0.0304066396692327,0.002717465455181632,0.06812902331442092
REACTOME_INTERFERON_SIGNALING,196,2.51799517054393e-57,0.867316132027162,0.03096903096903096,3.38850207236054e-55,1,0.09129580097322032,RNAseq and SNP,0.03096903096903096,0.002817839026585325,0.07002577159926514
PID_FAK_PATHWAY,57,0.90503871750068,0.0311501731658235,4.534135869197239e-4,0.999201393685791,0.662313602891916,0.00632768813666787,DNAm and RNAseq,0.0311501731658235,0.0028505477648665977,0.07022262450319193
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,15,0.0313298268838273,1,0.00464763028332698,0.602299937236027,1,0.02714791050034091,RNAseq and SNP,0.0313298268838273,0.0028831700699848348,0.07041397248506066
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,147,0.031849754364008,0.87799824145229,9.870550778976462e-5,0.60753209815422,1,0.00258919169970743,RNAseq and SNP,0.031849754364008,0.002978603340953472,0.07212293388821527
WP_HEPATITIS_B_INFECTION,145,0.0320319471425969,0.144517182230509,4.597051889789854e-6,0.60753209815422,0.866447570515687,3.946499395083229e-4,RNAseq and SNP,0.0320319471425969,0.003012404433970014,0.07216654234870687
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,43,0.964961477122591,0.0321336371451172,0.01053680654044299,0.999201393685791,0.66329407392645,0.04635213187744564,DNAm and RNAseq,0.0321336371451172,0.0030313514082231266,0.07216654234870687
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,109,0.0328582931281521,0.0490301568175616,0.0016659388683587,0.617379235486074,0.721044867122814,0.0141305533355096,RNAseq and SNP,0.0328582931281521,0.0031680502242727106,0.07479238571137158
REACTOME_GENE_SILENCING_BY_RNA,106,0.0333602290841067,0.997470343960898,0.00874334070676697,0.617379235486074,1,0.04067304469995209,RNAseq and SNP,0.0333602290841067,0.0032644611298378113,0.0760963110307564
REACTOME_PI_METABOLISM,76,0.0334249904562524,0.358754569557124,5.1916510322572695e-5,0.617379235486074,1,0.00171022643888195,RNAseq and SNP,0.0334249904562524,0.003277003157695828,0.0760963110307564
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,38,0.72567555746897,0.0123084536622154,0.03396603396603397,0.999201393685791,0.502031314373423,0.09690410294639902,DNAm and RNAseq,0.03396603396603397,0.0033827017432822223,0.07773154889600978
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,115,0.0341749134438517,0.224411996310237,3.759466581236611e-4,0.622889426686821,0.945684440980129,0.00566519618332091,RNAseq and SNP,0.0341749134438517,0.003423946675013439,0.07773154889600978
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,35,0.713409075768519,0.0342041369319793,9.664383176109178e-4,0.999201393685791,0.668278068471016,0.00999240786055376,DNAm and RNAseq,0.0342041369319793,0.003429736537946072,0.07773154889600978
PID_PI3KCI_PATHWAY,46,0.0352659275304092,0.0882367818622989,0.01188190950465913,0.634786695547366,0.79558929708388,0.05016609482369495,RNAseq and SNP,0.0352659275304092,0.0036433374781154747,0.0819172625039773
BIOCARTA_CSK_PATHWAY,20,8.499463616983639e-62,0.0355904581517699,0.5874125874125874,1.60129894543972e-59,0.681357917505001,0.661422837893426,DNAm and SNP,0.0355904581517699,0.003709878640653421,0.08213129371747262
WP_BLADDER_CANCER,39,0.366975584690635,0.0355951188813061,0.01907496663275604,0.999201393685791,0.681357917505001,0.06883997512178072,DNAm and RNAseq,0.0355951188813061,0.003710838544241615,0.08213129371747262
BIOCARTA_RAC1_PATHWAY,21,0.160366945820144,0.0364597298411252,0.00993898386945648,0.98307372860678,0.684577992675995,0.04476493052809253,DNAm and RNAseq,0.0364597298411252,0.0038910029947599183,0.08507539620052808
"NABA_COLLAGENS",42,0.396217742888709,0.0367522493548455,0.03396603396603397,0.999201393685791,0.684577992675995,0.09690410294639902,DNAm and RNAseq,0.0367522493548455,0.003952898925690743,0.08507539620052808
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,42,0.396217742888709,0.0367522493548455,0.03396603396603397,0.999201393685791,0.684577992675995,0.09690410294639902,DNAm and RNAseq,0.0367522493548455,0.003952898925690743,0.08507539620052808
REACTOME_TIE2_SIGNALING,18,0.902072640322569,0.036804377284906,6.182251821553389e-4,0.999201393685791,0.684577992675995,0.00735895773548771,DNAm and RNAseq,0.036804377284906,0.003963978926392413,0.08507539620052808
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3,86,0.933615732549566,0.0370982869907342,0.01547033169705099,0.999201393685791,0.684577992675995,0.06036838801342352,DNAm and RNAseq,0.0370982869907342,0.00402673321710595,0.08549611796626236
REACTOME_REGULATION_OF_KIT_SIGNALING,16,0.0371784809852651,0.00556701913149468,0.11688311688311688,0.645611642829815,0.445280597572864,0.21199095398839315,DNAm and SNP,0.0371784809852651,0.00404393921901841,0.08549611796626236
BIOCARTA_BCR_PATHWAY,31,0.533812700803894,0.0374548495816376,0.00501943306845484,0.999201393685791,0.684577992675995,0.02838334108369777,DNAm and RNAseq,0.0374548495816376,0.00410350901971225,0.08611289668773929
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,40,0.00355188687757978,0.969679921913981,0.03796203796203796,0.132074109421585,1,0.1031126112621798,RNAseq and SNP,0.03796203796203796,0.0042139335533254284,0.08777995409243337
WP_MELATONIN_METABOLISM_AND_EFFECTS,33,0.0386215075277684,0.122735812440985,1.2810155811484867e-4,0.661481092566506,0.845720141148663,0.00286306018695723,RNAseq and SNP,0.0386215075277684,0.004359645239863991,0.09015237200390283
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,94,1.3483327409667e-4,0.115235171294117,0.03896103896103896,0.00680426486780724,0.840494772108662,0.10442443081988968,RNAseq and SNP,0.03896103896103896,0.004435604874127389,0.09105846817683254
REACTOME_SIGNALING_BY_PDGF,57,0.663265475262017,0.0400885938830659,1.50773852941339e-4,0.999201393685791,0.717551519563081,0.00309523424190444,DNAm and RNAseq,0.0400885938830659,0.0046924336921657425,0.09505938777074262
REACTOME_SIGNALING_BY_MET,78,0.690635076384186,0.0401109842336397,7.372887710680784e-4,0.999201393685791,0.717551519563081,0.0082886471763328,DNAm and RNAseq,0.0401109842336397,0.004697604760996812,0.09505938777074262
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,74,0.0404632645279582,0.930086441972811,0.0014082274302396,0.676666463837335,1,0.01262502629705315,RNAseq and SNP,0.0404632645279582,0.0047793282830985466,0.09554694596904623
REACTOME_RET_SIGNALING,40,0.426028180583248,0.0405054114024795,0.00375530656505254,0.999201393685791,0.717551519563081,0.0244008795843896,DNAm and RNAseq,0.0405054114024795,0.004789151545218696,0.09554694596904623
PID_EPO_PATHWAY,32,0.766817499933367,0.0415873214009182,0.00113210881573486,0.999201393685791,0.717551519563081,0.0107626317952244,DNAm and RNAseq,0.0415873214009182,0.005044664918250027,0.09994080918463165
KEGG_JAK_STAT_SIGNALING_PATHWAY,144,0.00419211646284576,0.0418603023123281,0.04495504495504495,0.149961026886103,0.717551519563081,0.11432463407328756,DNAm and SNP,0.0418603023123281,0.005110152376925474,0.10053515058215186
WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY,29,0.820737288430825,0.0423390345228634,0.00231239620206287,0.999201393685791,0.717551519563081,0.01761026462484979,DNAm and RNAseq,0.0423390345228634,0.005225988147663686,0.1021049960160774
PID_RB_1PATHWAY,60,0.176193784917948,0.0425260434743344,2.802525167534943e-4,0.999201393685791,0.717551519563081,0.00456296195380833,DNAm and RNAseq,0.0425260434743344,0.005271579451597562,0.10229030538613625
REACTOME_INTRAFLAGELLAR_TRANSPORT,54,0.0429368393453754,0.860504900722887,4.8084467974758024e-4,0.705462255755994,1,0.00654801648806041,RNAseq and SNP,0.0429368393453754,0.0053724021944868494,0.10353751984340982
REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5,7,0.270645240448225,0.0432503695182392,0.04095904095904096,0.999201393685791,0.717551519563081,0.10784104371464968,DNAm and RNAseq,0.0432503695182392,0.0054499755868655,0.10420351669853707
WP_IL4_SIGNALING_PATHWAY,51,0.911163755856926,0.0433732430040839,0.00173957079221963,0.999201393685791,0.717551519563081,0.01440995337531641,DNAm and RNAseq,0.0433732430040839,0.005480523822125671,0.10420351669853707
PID_MAPK_TRK_PATHWAY,33,0.240268707805346,0.0435961194603566,0.00524251498949909,0.999201393685791,0.717551519563081,0.02940999003019986,DNAm and RNAseq,0.0435961194603566,0.005536145440569685,0.10455933355422611
KEGG_GRAFT_VERSUS_HOST_DISEASE,37,3.50933083426686e-59,0.0439537213535637,0.7452547452547452,5.833746433904789e-57,0.717551519563081,0.7976224757486564,DNAm and SNP,0.0439537213535637,0.005625957870023139,0.10555191156142749
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,35,0.0443616663387127,0.828724698949121,0.02988893789389896,0.724659358804636,1,0.08946796091158579,RNAseq and SNP,0.0443616663387127,0.005729268578366884,0.10678301238495647
REACTOME_INSULIN_PROCESSING,26,0.0299004540661414,0.840466362042065,0.04495504495504495,0.594999362907922,1,0.11432463407328756,RNAseq and SNP,0.04495504495504495,0.005881163859050106,0.10837631782059161
REACTOME_HOMOLOGY_DIRECTED_REPAIR,118,0.0449942393903333,0.951931460960862,0.00107688524328727,0.726592688669039,1,0.0106300205373967,RNAseq and SNP,0.0449942393903333,0.005891264717391849,0.10837631782059161
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,86,0.117516680678326,0.0455952932860863,5.841345737829926e-6,0.934578094460846,0.717551519563081,4.3548769671768894e-4,DNAm and RNAseq,0.0455952932860863,0.006047213393187642,0.11052745511548769
REACTOME_CDC42_GTPASE_CYCLE,146,0.114071514254974,0.0457869933345656,4.087950454886623e-7,0.934578094460846,0.717551519563081,8.272259741924145e-5,DNAm and RNAseq,0.0457869933345656,0.006097366105184317,0.1106619370335696
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,33,0.256144519385925,0.0459215733704251,0.03896103896103896,0.999201393685791,0.717551519563081,0.10442443081988968,DNAm and RNAseq,0.0459215733704251,0.006132694710296656,0.1106619370335696
REACTOME_SIGNALING_BY_KIT_IN_DISEASE,20,0.733946437263638,0.0463508394211238,0.01697226055004479,0.999201393685791,0.717551519563081,0.06419547949035635,DNAm and RNAseq,0.0463508394211238,0.006246040629098725,0.11131581601082646
WP_PHOSPHOINOSITIDES_METABOLISM,44,0.0463564045873376,0.243470850888395,1.2129988799053178e-4,0.731861448959866,0.958321302354314,0.00286306018695723,RNAseq and SNP,0.0463564045873376,0.0062475166769224875,0.11131581601082646
WP_PI3KAKTMTOR_VITD3_SIGNALLING,21,5.979584188849e-4,0.479362332210838,0.04695304695304695,0.0259973921810576,1,0.11771502833449736,RNAseq and SNP,0.04695304695304695,0.006406741548722441,0.1127347752020539
PID_NCADHERIN_PATHWAY,33,0.710826043593144,0.00718640419515772,0.04695304695304695,0.999201393685791,0.451719927108996,0.11771502833449736,DNAm and RNAseq,0.04695304695304695,0.006406741548722441,0.1127347752020539
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,98,0.00989925098728119,0.9812396731141,0.04795204795204795,0.276983002871848,1,0.11812882769404508,RNAseq and SNP,0.04795204795204795,0.006677674935491041,0.11606044841868784
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,43,0.0131346631362651,0.331177717941352,0.04795204795204795,0.354244017919947,1,0.11812882769404508,RNAseq and SNP,0.04795204795204795,0.006677674935491041,0.11606044841868784
BIOCARTA_BAD_PATHWAY,24,0.518210537886157,0.0483427678778018,0.01757303312034708,0.999201393685791,0.721044867122814,0.06533386198155289,DNAm and RNAseq,0.0483427678778018,0.006785113277507268,0.11675275204063662
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,50,0.0483964197578188,1,1.3036878366307205e-4,0.749283116349908,1,0.00286306018695723,RNAseq and SNP,0.0483964197578188,0.0067999308459954265,0.11675275204063662
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,128,1.94883578295158e-5,0.0578722625958038,0.04895104895104895,0.0011239612086982,0.74523690879051,0.1196534268147728,RNAseq and SNP,0.04895104895104895,0.00695402206478543,0.1183482508155989
PID_PI3K_PLC_TRK_PATHWAY,36,0.391602145877318,0.0490344544129227,0.00190542407897014,0.999201393685791,0.721044867122814,0.01533541595375687,DNAm and RNAseq,0.0490344544129227,0.006977338459355285,0.1183482508155989
BIOCARTA_BBCELL_PATHWAY,8,2.63136318379591e-71,0.0492438587990779,0.9310689310689312,1.2393720595678801e-68,0.721044867122814,0.9464364125289852,DNAm and SNP,0.0492438587990779,0.0070360443460764106,0.1183482508155989
WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS,92,0.692184532774182,0.0494116671753795,0.00568867929109875,0.999201393685791,0.721044867122814,0.0306971970127291,DNAm and RNAseq,0.0494116671753795,0.007083260118152741,0.1183482508155989
WP_IL5_SIGNALING_PATHWAY,38,0.106251698870326,0.0496306915245142,0.02177845280946046,0.932778517759528,0.721044867122814,0.07515025189914921,DNAm and RNAseq,0.0496306915245142,0.007145115434850769,0.1183482508155989
REACTOME_SENSORY_PROCESSING_OF_SOUND,72,0.0497281631617996,0.307244915000739,0.04495504495504495,0.754415370666778,1,0.11432463407328756,RNAseq and SNP,0.0497281631617996,0.007172726058507618,0.1183482508155989
WP_FARNESOID_X_RECEPTOR_PATHWAY,19,0.762753387458287,0.0147415593187035,0.04995004995004995,0.999201393685791,0.53542099422932,0.12115453040110574,DNAm and RNAseq,0.04995004995004995,0.007235770972533715,0.1183482508155989
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,64,0.0126402439746253,0.471875790991721,0.04995004995004995,0.346809024002826,1,0.12115453040110574,RNAseq and SNP,0.04995004995004995,0.007235770972533715,0.1183482508155989
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,127,0.0500660291855897,0.968540324413,3.494885679894414e-7,0.754415370666778,1,8.272259741924145e-5,RNAseq and SNP,0.0500660291855897,0.007268830088921358,0.1183482508155989
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,94,1.2143725927449e-4,0.116356267024373,0.05094905094905095,0.00623966717654056,0.840494772108662,0.12252857499037466,RNAseq and SNP,0.05094905094905095,0.007522909694664019,0.12136339788535126
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY,33,0.434915956214971,0.0510068789687456,0.01907496663275604,0.999201393685791,0.731470476725191,0.06883997512178072,DNAm and RNAseq,0.0510068789687456,0.007539695738729905,0.12136339788535126
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3,69,0.503131368663024,0.0515541610903381,0.02508272085389022,0.999201393685791,0.731470476725191,0.08214953546713412,DNAm and RNAseq,0.0515541610903381,0.007699450027928818,0.12274123629786111
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,34,0.0515967343324623,0.956971634955575,0.03596403596403597,0.758270600150294,1,0.10018300283787011,RNAseq and SNP,0.0515967343324623,0.00771194495623695,0.12274123629786111
WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES,12,0.0517856425438807,0.035505783359463,0.13586413586413587,0.758270600150294,0.681357917505001,0.23172973925532628,DNAm and SNP,0.0517856425438807,0.007767505739989784,0.1229348813485534
SA_B_CELL_RECEPTOR_COMPLEXES,22,0.407107459572613,0.0527249912771847,0.00732461865588345,0.999201393685791,0.731470476725191,0.03659725688204202,DNAm and RNAseq,0.0527249912771847,0.008046631103874003,0.12664503287375029
REACTOME_G_PROTEIN_MEDIATED_EVENTS,53,0.976480764176848,0.0113024395231829,0.05294705294705294,0.999201393685791,0.497872794353804,0.1261555937754424,DNAm and RNAseq,0.05294705294705294,0.008113308725783157,0.12698897027703693
WP_OXIDATIVE_DAMAGE,40,0.503565626540239,0.0533426610221256,0.00464763028332698,0.999201393685791,0.731470476725191,0.02714791050034091,DNAm and RNAseq,0.0533426610221256,0.008232751826957926,0.1281504721196253
PID_IL4_2PATHWAY,55,0.540030965393639,0.0541126138356099,0.01397429571930969,0.999201393685791,0.737024206712899,0.05615486492596364,DNAm and RNAseq,0.0541126138356099,0.008467622524913567,0.13108620007147614
REACTOME_REGULATION_OF_TP53_ACTIVITY,153,0.0542704284403937,0.581895642631709,3.833779719454759e-7,0.777700512890659,1,8.272259741924145e-5,RNAseq and SNP,0.0542704284403937,0.008516155059145457,0.131121017839995
PID_CD8_TCR_DOWNSTREAM_PATHWAY,63,0.00435778696844714,0.0550545725477175,0.22077922077922077,0.153938824660395,0.737577842760258,0.3254253550819628,DNAm and SNP,0.0550545725477175,0.008759276400375765,0.13357777047304162
WP_PDGFRBETA_PATHWAY,28,0.37061135033684,0.0550889799090866,0.02568349749059727,0.999201393685791,0.737577842760258,0.08317779510620485,DNAm and RNAseq,0.0550889799090866,0.008770019522762351,0.13357777047304162
BIOCARTA_TPO_PATHWAY,24,0.108960222468418,0.0553267181875965,0.05394605394605394,0.932778517759528,0.737577842760258,0.12746386224284473,DNAm and RNAseq,0.0553267181875965,0.008844422005597914,0.13388489144490912
PID_MET_PATHWAY,78,0.0915238050258621,0.055455023123168,2.18791050020883e-4,0.879749227901654,0.737577842760258,0.00394799391534497,DNAm and RNAseq,0.055455023123168,0.00888470158547226,0.13388489144490912
REACTOME_MITOTIC_PROPHASE,108,0.0559109073475534,0.863538741649671,0.01023789512740042,0.777700512890659,1,0.04574756608190126,RNAseq and SNP,0.0559109073475534,0.009028530383042637,0.13488334161082566
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,56,0.0559666171371198,0.992465251475794,0.01322701450242926,0.777700512890659,1,0.05422884527551679,RNAseq and SNP,0.0559666171371198,0.009046182458897592,0.13488334161082566
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,155,0.376852409255017,0.0567185312790345,6.823363058295369e-4,0.999201393685791,0.742738574138883,0.00795497429800443,DNAm and RNAseq,0.0567185312790345,0.009286049272370284,0.1366595119314844
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,116,0.0567209920558445,0.393019191614847,3.2126423430950765e-4,0.777762824569433,1,0.00497345123387341,RNAseq and SNP,0.0567209920558445,0.00928683922056183,0.1366595119314844
WP_NONSMALL_CELL_LUNG_CANCER,70,0.698856316462945,0.0568917298228513,1.6615537563196525e-5,0.999201393685791,0.742738574138883,8.115830675264785e-4,DNAm and RNAseq,0.0568917298228513,0.009341727379009148,0.1366595119314844
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,23,0.422116539659624,0.0173712564006267,0.05694305694305694,0.999201393685791,0.562548114497097,0.1316895349548411,DNAm and RNAseq,0.05694305694305694,0.009358258141442984,0.1366595119314844
WP_IL6_SIGNALING_PATHWAY,42,0.949211203092801,0.057202268819907,0.04860193634255706,0.999201393685791,0.743367098930259,0.11962579118893496,DNAm and RNAseq,0.057202268819907,0.009441955637373708,0.13717466831117803
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,126,0.0573744402610303,0.460665093046371,1.312976125232936e-5,0.777762824569433,1,7.325607778214517e-4,RNAseq and SNP,0.0573744402610303,0.009497745792069799,0.13726590144575046
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,102,0.0575203221284542,0.241766855271765,0.00197941884935214,0.777762824569433,0.956479094499593,0.01584094237348766,RNAseq and SNP,0.0575203221284542,0.009545140340562244,0.13726590144575046
BIOCARTA_CREB_PATHWAY,22,0.700852581345208,0.0577125501132382,0.01233027764416116,0.999201393685791,0.74523690879051,0.05114447520630831,DNAm and RNAseq,0.0577125501132382,0.009607764503387769,0.13746867089948256
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,33,0.0510522690905465,0.9576779598354,0.05794205794205794,0.755359751046515,1,0.13323851473202122,RNAseq and SNP,0.05794205794205794,0.009682790570234792,0.13784595821846815
KEGG_FOCAL_ADHESION,194,0.599862558558257,0.0583386722034321,5.219198263977727e-6,0.999201393685791,0.747843702951689,4.107219078291361e-4,DNAm and RNAseq,0.0583386722034321,0.009813102270730036,0.13900259366489096
