Sample,simRun,simType
TCGA.AZ.6605,002,A
TCGA.AZ.6606,002,A
TCGA.AZ.6607,002,A
TCGA.CA.5254,002,B
TCGA.CA.5255,002,A
TCGA.CA.5256,002,A
TCGA.CA.5796,002,B
TCGA.CA.5797,002,A
TCGA.CA.6715,002,A
TCGA.CA.6716,002,A
TCGA.CA.6717,002,A
TCGA.CA.6718,002,B
TCGA.CA.6719,002,A
TCGA.CK.4947,002,A
TCGA.CK.4948,002,B
TCGA.CK.4950,002,B
TCGA.CK.4951,002,B
TCGA.CK.4952,002,B
TCGA.CK.5913,002,A
TCGA.CK.5914,002,A
TCGA.CK.5916,002,A
TCGA.CK.6747,002,A
TCGA.CK.6748,002,B
TCGA.CK.6751,002,B
TCGA.CM.4743,002,B
TCGA.CM.4744,002,A
TCGA.CM.4746,002,A
TCGA.CM.4747,002,B
TCGA.CM.4748,002,A
TCGA.CM.4750,002,B
TCGA.CM.4751,002,A
TCGA.CM.4752,002,B
TCGA.CM.5341,002,B
TCGA.CM.5344,002,B
TCGA.CM.5348,002,B
TCGA.CM.5349,002,A
TCGA.CM.5860,002,A
TCGA.CM.5861,002,A
TCGA.CM.5862,002,B
TCGA.CM.5863,002,B
TCGA.CM.5864,002,A
TCGA.CM.5868,002,A
TCGA.CM.6161,002,B
TCGA.CM.6162,002,A
TCGA.CM.6163,002,A
TCGA.CM.6164,002,A
TCGA.CM.6165,002,B
TCGA.CM.6166,002,B
TCGA.CM.6167,002,B
TCGA.CM.6168,002,B
TCGA.CM.6169,002,A
TCGA.CM.6170,002,B
TCGA.CM.6171,002,B
TCGA.CM.6172,002,B
TCGA.CM.6674,002,A
TCGA.CM.6675,002,B
TCGA.CM.6676,002,A
TCGA.CM.6677,002,B
TCGA.CM.6678,002,B
TCGA.CM.6679,002,A
TCGA.CM.6680,002,B
TCGA.D5.5537,002,A
TCGA.D5.5538,002,B
TCGA.D5.5539,002,A
TCGA.D5.5540,002,A
TCGA.D5.5541,002,B
TCGA.D5.6529,002,B
TCGA.D5.6530,002,A
TCGA.D5.6531,002,A
TCGA.D5.6532,002,A
TCGA.D5.6533,002,A
TCGA.D5.6534,002,A
TCGA.D5.6535,002,B
TCGA.D5.6536,002,B
TCGA.D5.6537,002,A
TCGA.D5.6538,002,A
TCGA.D5.6539,002,A
TCGA.D5.6540,002,A
TCGA.D5.6541,002,A
TCGA.D5.6898,002,B
TCGA.D5.6920,002,B
TCGA.D5.6922,002,B
TCGA.D5.6923,002,B
TCGA.D5.6924,002,A
TCGA.D5.6926,002,A
TCGA.D5.6927,002,A
TCGA.D5.6928,002,B
TCGA.D5.6929,002,B
TCGA.D5.6930,002,B
TCGA.D5.6931,002,B
TCGA.D5.6932,002,A
TCGA.D5.7000,002,A
TCGA.DM.A0X9,002,B
TCGA.DM.A0XD,002,B
TCGA.DM.A0XF,002,B
TCGA.DM.A1D0,002,A
TCGA.DM.A1D4,002,A
TCGA.DM.A1D6,002,B
TCGA.DM.A1D7,002,B
TCGA.DM.A1D8,002,A
TCGA.DM.A1D9,002,A
TCGA.DM.A1DA,002,A
TCGA.DM.A1DB,002,B
TCGA.DM.A1HA,002,A
TCGA.DM.A1HB,002,B
TCGA.DM.A280,002,A
TCGA.DM.A282,002,A
TCGA.DM.A288,002,B
TCGA.DM.A28A,002,A
TCGA.DM.A28C,002,B
TCGA.DM.A28E,002,A
TCGA.DM.A28F,002,B
TCGA.DM.A28G,002,A
TCGA.DM.A28H,002,A
TCGA.DM.A28K,002,B
TCGA.DM.A28M,002,B
TCGA.F4.6459,002,B
TCGA.F4.6460,002,A
TCGA.F4.6461,002,B
TCGA.F4.6463,002,A
TCGA.F4.6569,002,A
TCGA.F4.6570,002,A
TCGA.F4.6703,002,A
TCGA.F4.6704,002,A
TCGA.F4.6805,002,A
TCGA.F4.6806,002,A
TCGA.F4.6807,002,A
TCGA.F4.6808,002,A
TCGA.F4.6809,002,A
TCGA.F4.6855,002,B
TCGA.F4.6856,002,B
TCGA.G4.6293,002,B
TCGA.G4.6295,002,B
TCGA.G4.6297,002,B
TCGA.G4.6299,002,A
TCGA.G4.6302,002,B
TCGA.G4.6303,002,B
TCGA.G4.6304,002,B
TCGA.G4.6306,002,A
TCGA.G4.6307,002,A
TCGA.G4.6309,002,A
TCGA.G4.6311,002,B
TCGA.G4.6315,002,B
TCGA.G4.6317,002,A
TCGA.G4.6320,002,A
TCGA.G4.6322,002,A
TCGA.G4.6323,002,B
TCGA.G4.6626,002,A
TCGA.G4.6627,002,A
TCGA.NH.A50T,002,B
TCGA.NH.A50U,002,A
TCGA.NH.A50V,002,A
TCGA.NH.A5IV,002,A
TCGA.NH.A6GA,002,B
TCGA.NH.A6GB,002,A
TCGA.NH.A6GC,002,B
TCGA.NH.A8F8,002,A
TCGA.QG.A5YV,002,A
TCGA.QG.A5YW,002,A
TCGA.QG.A5YX,002,A
TCGA.QG.A5Z1,002,B
TCGA.QG.A5Z2,002,B
TCGA.QL.A97D,002,B
TCGA.RU.A8FL,002,B
TCGA.SS.A7HO,002,A
TCGA.T9.A92H,002,A
TCGA.WS.AB45,002,A
TCGA.AF.2687,002,B
TCGA.AF.2689,002,A
TCGA.AF.2690,002,A
TCGA.AF.2691,002,B
TCGA.AF.2692,002,B
TCGA.AF.2693,002,B
TCGA.AF.3400,002,B
TCGA.AF.3911,002,A
TCGA.AF.3914,002,A
TCGA.AF.4110,002,B
TCGA.AF.5654,002,B
TCGA.AF.6136,002,A
TCGA.AF.6655,002,B
TCGA.AF.6672,002,B
TCGA.AF.A56K,002,A
TCGA.AF.A56L,002,B
TCGA.AF.A56N,002,A
TCGA.AG.3574,002,A
TCGA.AG.3575,002,B
TCGA.AG.3578,002,A
TCGA.AG.3581,002,B
TCGA.AG.3582,002,A
TCGA.AG.3583,002,B
TCGA.AG.3584,002,B
TCGA.AG.3586,002,A
TCGA.AG.3587,002,B
TCGA.AG.3591,002,B
TCGA.AG.3592,002,A
TCGA.AG.3593,002,B
TCGA.AG.3594,002,B
TCGA.AG.3598,002,A
TCGA.AG.3599,002,B
TCGA.AG.3600,002,A
TCGA.AG.3605,002,A
TCGA.AG.3608,002,B
TCGA.AG.3609,002,B
TCGA.AG.3725,002,A
TCGA.AG.3726,002,B
TCGA.AG.3727,002,A
TCGA.AG.3728,002,B
TCGA.AG.3731,002,B
TCGA.AG.3732,002,A
TCGA.AG.3742,002,A
TCGA.AG.3878,002,A
TCGA.AG.3881,002,B
TCGA.AG.3882,002,B
TCGA.AG.3883,002,B
TCGA.AG.3885,002,A
TCGA.AG.3887,002,B
TCGA.AG.3891,002,B
TCGA.AG.3892,002,B
TCGA.AG.3893,002,A
TCGA.AG.3894,002,B
TCGA.AG.3896,002,B
TCGA.AG.3898,002,A
TCGA.AG.3901,002,A
TCGA.AG.3902,002,A
TCGA.AG.3906,002,B
TCGA.AG.3909,002,B
TCGA.AG.3999,002,A
TCGA.AG.4001,002,A
TCGA.AG.4005,002,A
TCGA.AG.4007,002,A
TCGA.AG.4009,002,B
TCGA.AG.4021,002,A
TCGA.AG.4022,002,B
TCGA.AG.A002,002,A
TCGA.AG.A008,002,B
TCGA.AG.A00C,002,A
TCGA.AG.A00Y,002,B
TCGA.AG.A011,002,A
TCGA.AG.A016,002,A
TCGA.AG.A01J,002,A
TCGA.AG.A020,002,A
TCGA.AG.A025,002,A
TCGA.AG.A026,002,A
TCGA.AG.A02G,002,B
TCGA.AG.A02N,002,B
TCGA.AG.A02X,002,A
TCGA.AG.A032,002,B
TCGA.AG.A036,002,A
TCGA.AH.6544,002,A
TCGA.AH.6547,002,B
TCGA.AH.6549,002,A
TCGA.AH.6643,002,B
TCGA.AH.6644,002,B
TCGA.AH.6897,002,A
TCGA.AH.6903,002,B
TCGA.CI.6619,002,A
TCGA.CI.6620,002,B
TCGA.CI.6621,002,A
TCGA.CI.6622,002,B
TCGA.CI.6623,002,A
TCGA.CI.6624,002,B
TCGA.CL.5917,002,B
TCGA.CL.5918,002,B
TCGA.DC.4745,002,B
TCGA.DC.4749,002,A
TCGA.DC.5337,002,A
TCGA.DC.5869,002,A
TCGA.DC.6154,002,B
TCGA.DC.6155,002,B
TCGA.DC.6156,002,B
TCGA.DC.6157,002,B
TCGA.DC.6158,002,B
TCGA.DC.6160,002,A
TCGA.DC.6681,002,B
TCGA.DC.6682,002,A
TCGA.DC.6683,002,A
TCGA.DT.5265,002,B
TCGA.DY.A0XA,002,B
TCGA.DY.A1DC,002,A
TCGA.DY.A1DD,002,B
TCGA.DY.A1DE,002,A
TCGA.DY.A1DF,002,B
TCGA.DY.A1DG,002,B
TCGA.DY.A1H8,002,B
TCGA.EF.5830,002,A
TCGA.EF.5831,002,B
TCGA.EI.6506,002,A
TCGA.EI.6507,002,A
TCGA.EI.6508,002,B
TCGA.EI.6509,002,B
TCGA.EI.6510,002,B
TCGA.EI.6511,002,A
TCGA.EI.6512,002,B
TCGA.EI.6513,002,B
TCGA.EI.6514,002,B
TCGA.EI.6881,002,A
TCGA.EI.6882,002,B
TCGA.EI.6883,002,A
TCGA.EI.6884,002,B
TCGA.EI.6885,002,B
TCGA.EI.6917,002,B
TCGA.EI.7002,002,B
TCGA.EI.7004,002,B
TCGA.F5.6464,002,A
TCGA.F5.6465,002,B
TCGA.F5.6571,002,A
TCGA.F5.6702,002,A
TCGA.F5.6811,002,A
TCGA.F5.6812,002,B
TCGA.F5.6813,002,B
TCGA.F5.6814,002,A
TCGA.F5.6861,002,B
TCGA.F5.6863,002,B
TCGA.F5.6864,002,A
TCGA.G5.6572,002,A
TCGA.5M.AAT5,002,A
TCGA.5M.AATA,002,A
TCGA.AA.3521,002,B
TCGA.AA.3527,002,A
TCGA.AA.3529,002,A
TCGA.AA.3672,002,B
TCGA.AA.3684,002,B
TCGA.AA.3693,002,A
TCGA.AA.3695,002,B
TCGA.AA.3712,002,B
TCGA.AA.3814,002,B
TCGA.AA.3845,002,A
TCGA.AA.3850,002,A
TCGA.AA.3852,002,A
TCGA.AA.3872,002,A
TCGA.AA.3984,002,B
TCGA.AA.A022,002,B
TCGA.AA.A02O,002,A
TCGA.AD.A5EJ,002,A
TCGA.AG.3601,002,A
TCGA.AG.3602,002,B
TCGA.AG.4015,002,B
TCGA.AG.A01L,002,B
TCGA.AG.A01W,002,A
TCGA.AG.A01Y,002,A
TCGA.AM.5820,002,B
TCGA.AM.5821,002,B
TCGA.AY.4071,002,B
TCGA.AY.6196,002,A
TCGA.CK.5915,002,A
TCGA.CK.6746,002,A
TCGA.CL.4957,002,A
TCGA.F4.6854,002,B
TCGA.F5.6810,002,A
TCGA.A6.2677,003,B
TCGA.A6.2681,003,B
TCGA.A6.2682,003,A
TCGA.A6.4105,003,B
TCGA.A6.6649,003,A
TCGA.AA.3496,003,A
TCGA.AA.3506,003,B
TCGA.AA.3516,003,A
TCGA.AA.3520,003,B
TCGA.AA.3522,003,B
TCGA.AA.3524,003,A
TCGA.AA.3525,003,A
TCGA.AA.3530,003,B
TCGA.AA.3531,003,B
TCGA.AA.3543,003,A
TCGA.AA.3552,003,A
TCGA.AA.3554,003,A
TCGA.AA.3556,003,B
TCGA.AA.3560,003,A
TCGA.AA.3562,003,B
TCGA.AA.3662,003,B
TCGA.AA.3688,003,A
TCGA.AA.3692,003,A
TCGA.AA.3697,003,B
TCGA.AA.3713,003,A
TCGA.AA.3715,003,A
TCGA.AA.3844,003,A
TCGA.AA.3860,003,B
TCGA.AA.3862,003,B
TCGA.AA.3867,003,A
TCGA.AA.3870,003,B
TCGA.AA.3939,003,B
TCGA.AA.3950,003,B
TCGA.AA.3952,003,B
TCGA.AA.3972,003,A
TCGA.AA.3976,003,A
TCGA.AA.3979,003,A
TCGA.AA.3986,003,B
TCGA.AA.A00L,003,B
TCGA.AA.A00Z,003,A
TCGA.AA.A024,003,B
TCGA.AD.6548,003,A
TCGA.AD.6888,003,B
TCGA.AD.6895,003,A
TCGA.AD.6964,003,A
TCGA.AZ.4313,003,A
TCGA.AZ.4681,003,A
TCGA.AZ.6601,003,B
TCGA.AZ.6608,003,A
TCGA.CK.5912,003,B
TCGA.DM.A285,003,B
TCGA.G4.6294,003,A
TCGA.G4.6298,003,B
TCGA.G4.6310,003,B
TCGA.G4.6314,003,B
TCGA.G4.6321,003,A
TCGA.G4.6586,003,B
TCGA.G4.6588,003,A
TCGA.G4.6625,003,B
TCGA.G4.6628,003,A
TCGA.NH.A8F7,003,A
TCGA.AF.3913,003,B
TCGA.AG.3580,003,B
TCGA.AG.3611,003,B
TCGA.AG.3612,003,A
TCGA.AG.3890,003,A
TCGA.AG.4008,003,B
TCGA.AG.A00H,003,A
TCGA.AG.A014,003,B
TCGA.AG.A015,003,A
TCGA.AG.A01N,003,A
TCGA.AG.A023,003,B
TCGA.BM.6198,003,A
TCGA.G5.6233,003,A
TCGA.G5.6235,003,B
TCGA.G5.6641,003,B
TCGA.3L.AA1B,003,A
TCGA.4N.A93T,003,A
TCGA.4T.AA8H,003,A
TCGA.5M.AAT4,003,A
TCGA.5M.AAT6,003,B
TCGA.5M.AATE,003,A
TCGA.A6.2671,003,A
TCGA.A6.2672,003,B
TCGA.A6.2674,003,A
TCGA.A6.2675,003,B
TCGA.A6.2676,003,A
TCGA.A6.2678,003,A
TCGA.A6.2679,003,B
TCGA.A6.2680,003,B
TCGA.A6.2683,003,A
TCGA.A6.2684,003,A
TCGA.A6.2685,003,A
TCGA.A6.2686,003,A
TCGA.A6.3807,003,B
TCGA.A6.3808,003,B
TCGA.A6.3809,003,A
TCGA.A6.3810,003,B
TCGA.A6.4107,003,A
TCGA.A6.5656,003,B
TCGA.A6.5657,003,B
TCGA.A6.5659,003,A
TCGA.A6.5660,003,A
TCGA.A6.5661,003,B
TCGA.A6.5662,003,B
TCGA.A6.5664,003,A
TCGA.A6.5665,003,B
TCGA.A6.5666,003,A
TCGA.A6.5667,003,A
TCGA.A6.6137,003,A
TCGA.A6.6138,003,B
TCGA.A6.6140,003,A
TCGA.A6.6141,003,B
TCGA.A6.6142,003,A
TCGA.A6.6648,003,B
TCGA.A6.6650,003,A
TCGA.A6.6651,003,B
TCGA.A6.6652,003,B
TCGA.A6.6653,003,A
TCGA.A6.6654,003,B
TCGA.A6.6780,003,B
TCGA.A6.6781,003,A
TCGA.A6.6782,003,B
TCGA.A6.A565,003,B
TCGA.A6.A566,003,A
TCGA.A6.A567,003,B
TCGA.A6.A56B,003,A
TCGA.A6.A5ZU,003,B
TCGA.AA.3488,003,A
TCGA.AA.3489,003,B
TCGA.AA.3492,003,A
TCGA.AA.3494,003,B
TCGA.AA.3495,003,A
TCGA.AA.3502,003,B
TCGA.AA.3509,003,B
TCGA.AA.3510,003,A
TCGA.AA.3511,003,A
TCGA.AA.3514,003,B
TCGA.AA.3517,003,A
TCGA.AA.3518,003,B
TCGA.AA.3519,003,B
TCGA.AA.3526,003,B
TCGA.AA.3532,003,B
TCGA.AA.3534,003,B
TCGA.AA.3538,003,A
TCGA.AA.3542,003,B
TCGA.AA.3544,003,B
TCGA.AA.3548,003,B
TCGA.AA.3549,003,A
TCGA.AA.3553,003,A
TCGA.AA.3555,003,B
TCGA.AA.3558,003,B
TCGA.AA.3561,003,B
TCGA.AA.3655,003,A
TCGA.AA.3660,003,A
TCGA.AA.3663,003,A
TCGA.AA.3664,003,A
TCGA.AA.3666,003,A
TCGA.AA.3667,003,A
TCGA.AA.3673,003,B
TCGA.AA.3675,003,B
TCGA.AA.3678,003,A
TCGA.AA.3679,003,A
TCGA.AA.3680,003,A
TCGA.AA.3681,003,B
TCGA.AA.3685,003,B
TCGA.AA.3696,003,A
TCGA.AA.3710,003,B
TCGA.AA.3811,003,A
TCGA.AA.3812,003,B
TCGA.AA.3815,003,B
TCGA.AA.3818,003,B
TCGA.AA.3819,003,B
TCGA.AA.3821,003,A
TCGA.AA.3831,003,B
TCGA.AA.3833,003,B
TCGA.AA.3837,003,A
TCGA.AA.3841,003,A
TCGA.AA.3842,003,B
TCGA.AA.3846,003,A
TCGA.AA.3848,003,B
TCGA.AA.3851,003,B
TCGA.AA.3854,003,B
TCGA.AA.3855,003,A
TCGA.AA.3856,003,A
TCGA.AA.3858,003,A
TCGA.AA.3861,003,A
TCGA.AA.3864,003,B
TCGA.AA.3866,003,A
TCGA.AA.3869,003,B
TCGA.AA.3875,003,A
TCGA.AA.3877,003,B
TCGA.AA.3930,003,A
TCGA.AA.3941,003,B
TCGA.AA.3947,003,B
TCGA.AA.3949,003,A
TCGA.AA.3955,003,A
TCGA.AA.3956,003,B
TCGA.AA.3966,003,A
TCGA.AA.3967,003,B
TCGA.AA.3968,003,B
TCGA.AA.3970,003,B
TCGA.AA.3971,003,B
TCGA.AA.3973,003,A
TCGA.AA.3975,003,B
TCGA.AA.3977,003,B
TCGA.AA.3980,003,B
TCGA.AA.3982,003,B
TCGA.AA.3989,003,B
TCGA.AA.3994,003,B
TCGA.AA.A004,003,B
TCGA.AA.A00A,003,B
TCGA.AA.A00D,003,B
TCGA.AA.A00E,003,A
TCGA.AA.A00F,003,A
TCGA.AA.A00J,003,A
TCGA.AA.A00K,003,A
TCGA.AA.A00N,003,B
TCGA.AA.A00O,003,A
TCGA.AA.A00Q,003,B
TCGA.AA.A00R,003,A
TCGA.AA.A00U,003,B
TCGA.AA.A00W,003,A
TCGA.AA.A010,003,A
TCGA.AA.A017,003,B
TCGA.AA.A01C,003,A
TCGA.AA.A01D,003,A
TCGA.AA.A01F,003,B
TCGA.AA.A01G,003,B
TCGA.AA.A01I,003,B
TCGA.AA.A01K,003,A
TCGA.AA.A01P,003,B
TCGA.AA.A01Q,003,B
TCGA.AA.A01R,003,B
TCGA.AA.A01S,003,A
TCGA.AA.A01T,003,B
TCGA.AA.A01V,003,A
TCGA.AA.A01X,003,A
TCGA.AA.A01Z,003,A
TCGA.AA.A029,003,B
TCGA.AA.A02E,003,B
TCGA.AA.A02F,003,A
TCGA.AA.A02H,003,A
TCGA.AA.A02J,003,A
TCGA.AA.A02K,003,B
TCGA.AA.A02R,003,B
TCGA.AA.A02W,003,A
TCGA.AA.A02Y,003,A
TCGA.AA.A03F,003,B
TCGA.AA.A03J,003,A
TCGA.AD.5900,003,A
TCGA.AD.6889,003,A
TCGA.AD.6890,003,B
TCGA.AD.6899,003,B
TCGA.AD.6901,003,A
TCGA.AD.6963,003,B
TCGA.AD.6965,003,B
TCGA.AD.A5EK,003,B
TCGA.AU.3779,003,A
TCGA.AU.6004,003,B
TCGA.AY.4070,003,A
TCGA.AY.5543,003,B
TCGA.AY.6197,003,A
TCGA.AY.6386,003,A
TCGA.AY.A54L,003,B
TCGA.AY.A69D,003,B
TCGA.AY.A71X,003,B
TCGA.AY.A8YK,003,B
TCGA.AZ.4308,003,A
TCGA.AZ.4315,003,B
TCGA.AZ.4323,003,A
TCGA.AZ.4614,003,A
TCGA.AZ.4615,003,A
TCGA.AZ.4616,003,A
TCGA.AZ.4682,003,A
TCGA.AZ.4684,003,B
TCGA.AZ.5403,003,B
TCGA.AZ.5407,003,A
TCGA.AZ.6598,003,B
TCGA.AZ.6599,003,A
TCGA.AZ.6600,003,A
TCGA.AZ.6603,003,A
TCGA.AZ.6605,003,A
TCGA.AZ.6606,003,B
TCGA.AZ.6607,003,B
TCGA.CA.5254,003,A
TCGA.CA.5255,003,A
TCGA.CA.5256,003,A
TCGA.CA.5796,003,A
TCGA.CA.5797,003,A
TCGA.CA.6715,003,B
TCGA.CA.6716,003,A
TCGA.CA.6717,003,A
TCGA.CA.6718,003,B
TCGA.CA.6719,003,A
TCGA.CK.4947,003,B
TCGA.CK.4948,003,A
TCGA.CK.4950,003,A
TCGA.CK.4951,003,A
TCGA.CK.4952,003,A
TCGA.CK.5913,003,A
TCGA.CK.5914,003,B
TCGA.CK.5916,003,A
TCGA.CK.6747,003,B
TCGA.CK.6748,003,A
TCGA.CK.6751,003,A
TCGA.CM.4743,003,A
TCGA.CM.4744,003,B
TCGA.CM.4746,003,B
TCGA.CM.4747,003,B
TCGA.CM.4748,003,A
TCGA.CM.4750,003,A
TCGA.CM.4751,003,A
TCGA.CM.4752,003,B
TCGA.CM.5341,003,B
TCGA.CM.5344,003,B
TCGA.CM.5348,003,A
TCGA.CM.5349,003,A
TCGA.CM.5860,003,A
TCGA.CM.5861,003,A
TCGA.CM.5862,003,B
TCGA.CM.5863,003,A
TCGA.CM.5864,003,A
TCGA.CM.5868,003,B
TCGA.CM.6161,003,A
TCGA.CM.6162,003,B
TCGA.CM.6163,003,A
TCGA.CM.6164,003,A
TCGA.CM.6165,003,B
TCGA.CM.6166,003,B
TCGA.CM.6167,003,A
TCGA.CM.6168,003,A
TCGA.CM.6169,003,B
TCGA.CM.6170,003,B
TCGA.CM.6171,003,B
TCGA.CM.6172,003,A
TCGA.CM.6674,003,A
TCGA.CM.6675,003,A
TCGA.CM.6676,003,B
TCGA.CM.6677,003,B
TCGA.CM.6678,003,B
TCGA.CM.6679,003,B
TCGA.CM.6680,003,A
TCGA.D5.5537,003,A
TCGA.D5.5538,003,A
TCGA.D5.5539,003,B
TCGA.D5.5540,003,A
TCGA.D5.5541,003,B
TCGA.D5.6529,003,B
TCGA.D5.6530,003,A
TCGA.D5.6531,003,A
TCGA.D5.6532,003,B
TCGA.D5.6533,003,A
TCGA.D5.6534,003,A
TCGA.D5.6535,003,A
TCGA.D5.6536,003,A
TCGA.D5.6537,003,B
TCGA.D5.6538,003,B
TCGA.D5.6539,003,A
TCGA.D5.6540,003,B
TCGA.D5.6541,003,B
TCGA.D5.6898,003,B
TCGA.D5.6920,003,B
TCGA.D5.6922,003,B
TCGA.D5.6923,003,B
TCGA.D5.6924,003,A
TCGA.D5.6926,003,A
TCGA.D5.6927,003,A
TCGA.D5.6928,003,B
TCGA.D5.6929,003,B
TCGA.D5.6930,003,A
TCGA.D5.6931,003,B
TCGA.D5.6932,003,B
TCGA.D5.7000,003,A
TCGA.DM.A0X9,003,B
TCGA.DM.A0XD,003,A
TCGA.DM.A0XF,003,B
TCGA.DM.A1D0,003,A
TCGA.DM.A1D4,003,B
TCGA.DM.A1D6,003,A
TCGA.DM.A1D7,003,A
TCGA.DM.A1D8,003,B
TCGA.DM.A1D9,003,A
TCGA.DM.A1DA,003,A
TCGA.DM.A1DB,003,A
TCGA.DM.A1HA,003,B
TCGA.DM.A1HB,003,A
TCGA.DM.A280,003,B
TCGA.DM.A282,003,B
TCGA.DM.A288,003,A
TCGA.DM.A28A,003,B
TCGA.DM.A28C,003,B
TCGA.DM.A28E,003,A
TCGA.DM.A28F,003,A
TCGA.DM.A28G,003,A
TCGA.DM.A28H,003,A
TCGA.DM.A28K,003,A
TCGA.DM.A28M,003,A
TCGA.F4.6459,003,A
TCGA.F4.6460,003,B
TCGA.F4.6461,003,A
TCGA.F4.6463,003,A
TCGA.F4.6569,003,A
TCGA.F4.6570,003,A
TCGA.F4.6703,003,B
TCGA.F4.6704,003,A
TCGA.F4.6805,003,B
TCGA.F4.6806,003,B
TCGA.F4.6807,003,B
TCGA.F4.6808,003,B
TCGA.F4.6809,003,A
TCGA.F4.6855,003,A
TCGA.F4.6856,003,B
TCGA.G4.6293,003,A
TCGA.G4.6295,003,A
TCGA.G4.6297,003,B
TCGA.G4.6299,003,B
TCGA.G4.6302,003,B
TCGA.G4.6303,003,A
TCGA.G4.6304,003,B
TCGA.G4.6306,003,A
TCGA.G4.6307,003,B
TCGA.G4.6309,003,B
TCGA.G4.6311,003,B
TCGA.G4.6315,003,A
TCGA.G4.6317,003,B
TCGA.G4.6320,003,B
TCGA.G4.6322,003,B
TCGA.G4.6323,003,B
TCGA.G4.6626,003,A
TCGA.G4.6627,003,B
TCGA.NH.A50T,003,A
TCGA.NH.A50U,003,A
TCGA.NH.A50V,003,B
TCGA.NH.A5IV,003,A
TCGA.NH.A6GA,003,A
TCGA.NH.A6GB,003,B
TCGA.NH.A6GC,003,A
TCGA.NH.A8F8,003,B
TCGA.QG.A5YV,003,A
TCGA.QG.A5YW,003,A
TCGA.QG.A5YX,003,B
TCGA.QG.A5Z1,003,B
TCGA.QG.A5Z2,003,A
TCGA.QL.A97D,003,B
TCGA.RU.A8FL,003,A
TCGA.SS.A7HO,003,B
TCGA.T9.A92H,003,B
TCGA.WS.AB45,003,B
TCGA.AF.2687,003,A
TCGA.AF.2689,003,B
TCGA.AF.2690,003,B
TCGA.AF.2691,003,A
TCGA.AF.2692,003,B
TCGA.AF.2693,003,A
TCGA.AF.3400,003,A
TCGA.AF.3911,003,B
TCGA.AF.3914,003,B
TCGA.AF.4110,003,B
TCGA.AF.5654,003,A
TCGA.AF.6136,003,B
TCGA.AF.6655,003,A
TCGA.AF.6672,003,B
TCGA.AF.A56K,003,B
TCGA.AF.A56L,003,A
TCGA.AF.A56N,003,B
TCGA.AG.3574,003,A
TCGA.AG.3575,003,A
TCGA.AG.3578,003,B
TCGA.AG.3581,003,A
TCGA.AG.3582,003,A
TCGA.AG.3583,003,A
TCGA.AG.3584,003,A
TCGA.AG.3586,003,A
TCGA.AG.3587,003,B
TCGA.AG.3591,003,B
TCGA.AG.3592,003,B
TCGA.AG.3593,003,B
TCGA.AG.3594,003,B
TCGA.AG.3598,003,A
TCGA.AG.3599,003,B
TCGA.AG.3600,003,B
TCGA.AG.3605,003,B
TCGA.AG.3608,003,B
TCGA.AG.3609,003,B
TCGA.AG.3725,003,A
TCGA.AG.3726,003,B
TCGA.AG.3727,003,B
TCGA.AG.3728,003,A
TCGA.AG.3731,003,B
TCGA.AG.3732,003,B
TCGA.AG.3742,003,A
TCGA.AG.3878,003,A
TCGA.AG.3881,003,B
TCGA.AG.3882,003,A
TCGA.AG.3883,003,A
TCGA.AG.3885,003,A
TCGA.AG.3887,003,B
TCGA.AG.3891,003,A
TCGA.AG.3892,003,B
TCGA.AG.3893,003,A
TCGA.AG.3894,003,A
TCGA.AG.3896,003,B
TCGA.AG.3898,003,B
TCGA.AG.3901,003,A
TCGA.AG.3902,003,A
TCGA.AG.3906,003,B
TCGA.AG.3909,003,A
TCGA.AG.3999,003,A
TCGA.AG.4001,003,A
TCGA.AG.4005,003,A
TCGA.AG.4007,003,A
TCGA.AG.4009,003,B
TCGA.AG.4021,003,B
TCGA.AG.4022,003,A
TCGA.AG.A002,003,B
TCGA.AG.A008,003,B
TCGA.AG.A00C,003,A
TCGA.AG.A00Y,003,A
TCGA.AG.A011,003,B
TCGA.AG.A016,003,A
TCGA.AG.A01J,003,B
TCGA.AG.A020,003,B
TCGA.AG.A025,003,B
TCGA.AG.A026,003,A
TCGA.AG.A02G,003,A
TCGA.AG.A02N,003,A
TCGA.AG.A02X,003,A
TCGA.AG.A032,003,B
TCGA.AG.A036,003,A
TCGA.AH.6544,003,B
TCGA.AH.6547,003,A
TCGA.AH.6549,003,A
TCGA.AH.6643,003,A
TCGA.AH.6644,003,A
TCGA.AH.6897,003,A
TCGA.AH.6903,003,B
TCGA.CI.6619,003,B
TCGA.CI.6620,003,B
TCGA.CI.6621,003,A
TCGA.CI.6622,003,A
TCGA.CI.6623,003,B
TCGA.CI.6624,003,A
TCGA.CL.5917,003,A
TCGA.CL.5918,003,B
TCGA.DC.4745,003,A
TCGA.DC.4749,003,B
TCGA.DC.5337,003,B
TCGA.DC.5869,003,B
TCGA.DC.6154,003,A
TCGA.DC.6155,003,B
TCGA.DC.6156,003,B
TCGA.DC.6157,003,B
TCGA.DC.6158,003,B
TCGA.DC.6160,003,B
TCGA.DC.6681,003,A
TCGA.DC.6682,003,B
TCGA.DC.6683,003,A
TCGA.DT.5265,003,A
TCGA.DY.A0XA,003,A
TCGA.DY.A1DC,003,B
TCGA.DY.A1DD,003,A
TCGA.DY.A1DE,003,A
TCGA.DY.A1DF,003,A
